"intnum";"idno";"cntry";"interval";"overlap"
104;2665;"CZ";2021-08-11 11:44:00 UTC--2021-08-11 12:43:00 UTC;FALSE
104;2666;"CZ";2021-08-12 17:42:00 UTC--2021-08-12 18:31:00 UTC;FALSE
104;1443;"CZ";2021-08-15 09:14:00 UTC--2021-08-15 10:11:00 UTC;FALSE
104;2670;"CZ";2021-08-17 16:23:00 UTC--2021-08-17 17:11:00 UTC;FALSE
104;821;"CZ";2021-09-08 18:28:00 UTC--2021-09-08 19:33:00 UTC;FALSE
104;820;"CZ";2021-09-09 14:59:00 UTC--2021-09-09 16:06:00 UTC;FALSE
104;822;"CZ";2021-09-09 17:00:00 UTC--2021-09-09 18:00:00 UTC;FALSE
104;818;"CZ";2021-09-10 18:53:00 UTC--2021-09-10 19:34:00 UTC;FALSE
105;3307;"CZ";2021-07-13 19:18:00 UTC--2021-07-13 20:27:00 UTC;FALSE
105;3309;"CZ";2021-07-14 15:53:00 UTC--2021-07-14 16:59:00 UTC;FALSE
105;3310;"CZ";2021-07-15 11:30:00 UTC--2021-07-15 12:31:00 UTC;FALSE
105;2771;"CZ";2021-07-19 18:15:00 UTC--2021-07-19 19:07:00 UTC;FALSE
105;3308;"CZ";2021-07-20 11:59:00 UTC--2021-07-20 13:03:00 UTC;FALSE
105;2769;"CZ";2021-07-20 17:27:00 UTC--2021-07-20 18:29:00 UTC;FALSE
105;2770;"CZ";2021-07-21 14:51:00 UTC--2021-07-21 15:34:00 UTC;FALSE
105;3312;"CZ";2021-07-24 15:51:00 UTC--2021-07-24 16:31:00 UTC;FALSE
106;730;"CZ";2021-08-20 10:33:00 UTC--2021-08-20 11:14:00 UTC;FALSE
106;731;"CZ";2021-08-20 13:42:00 UTC--2021-08-20 14:25:00 UTC;FALSE
106;728;"CZ";2021-08-22 20:26:00 UTC--2021-08-22 21:06:00 UTC;FALSE
106;640;"CZ";2021-08-28 18:21:00 UTC--2021-08-28 19:21:00 UTC;FALSE
106;642;"CZ";2021-08-29 20:12:00 UTC--2021-08-29 21:02:00 UTC;FALSE
106;637;"CZ";2021-08-30 15:15:00 UTC--2021-08-30 16:29:00 UTC;FALSE
106;638;"CZ";2021-09-02 12:29:00 UTC--2021-09-02 13:29:00 UTC;FALSE
106;639;"CZ";2021-09-02 14:26:00 UTC--2021-09-02 15:06:00 UTC;FALSE
106;1969;"CZ";2021-09-04 10:21:00 UTC--2021-09-04 11:01:00 UTC;FALSE
106;1970;"CZ";2021-09-06 15:09:00 UTC--2021-09-06 16:28:00 UTC;FALSE
106;1971;"CZ";2021-09-07 14:43:00 UTC--2021-09-07 15:37:00 UTC;FALSE
106;1972;"CZ";2021-09-08 17:37:00 UTC--2021-09-08 18:53:00 UTC;FALSE
106;1973;"CZ";2021-09-16 18:06:00 UTC--2021-09-16 18:57:00 UTC;FALSE
107;2905;"CZ";2021-07-22 14:45:00 UTC--2021-07-22 15:54:00 UTC;FALSE
107;2910;"CZ";2021-07-23 16:40:00 UTC--2021-07-23 17:40:00 UTC;FALSE
107;2906;"CZ";2021-07-25 15:52:00 UTC--2021-07-25 16:54:00 UTC;FALSE
107;2907;"CZ";2021-07-27 15:57:00 UTC--2021-07-27 16:50:00 UTC;FALSE
107;1978;"CZ";2021-07-28 17:36:00 UTC--2021-07-28 18:17:00 UTC;FALSE
107;2646;"CZ";2021-07-29 09:19:00 UTC--2021-07-29 10:14:00 UTC;FALSE
107;2908;"CZ";2021-07-29 10:52:00 UTC--2021-07-29 11:33:00 UTC;FALSE
107;2909;"CZ";2021-07-29 12:38:00 UTC--2021-07-29 13:40:00 UTC;FALSE
107;1977;"CZ";2021-07-30 13:49:00 UTC--2021-07-30 14:38:00 UTC;FALSE
107;1976;"CZ";2021-07-31 16:23:00 UTC--2021-07-31 17:33:00 UTC;FALSE
107;2644;"CZ";2021-07-31 18:54:00 UTC--2021-07-31 19:41:00 UTC;FALSE
107;1975;"CZ";2021-08-03 11:00:00 UTC--2021-08-03 11:57:00 UTC;FALSE
107;1980;"CZ";2021-08-03 12:42:00 UTC--2021-08-03 13:54:00 UTC;FALSE
107;2643;"CZ";2021-08-03 15:10:00 UTC--2021-08-03 16:13:00 UTC;FALSE
107;3007;"CZ";2021-08-05 14:25:00 UTC--2021-08-05 15:15:00 UTC;FALSE
107;2642;"CZ";2021-08-06 19:34:00 UTC--2021-08-06 20:31:00 UTC;FALSE
107;3011;"CZ";2021-08-08 15:08:00 UTC--2021-08-08 16:13:00 UTC;FALSE
107;3008;"CZ";2021-08-10 16:11:00 UTC--2021-08-10 17:25:00 UTC;FALSE
107;3009;"CZ";2021-08-10 18:58:00 UTC--2021-08-10 19:40:00 UTC;FALSE
107;3012;"CZ";2021-08-13 17:19:00 UTC--2021-08-13 18:14:00 UTC;FALSE
108;30;"CZ";2021-07-14 16:29:00 UTC--2021-07-14 17:15:00 UTC;FALSE
108;26;"CZ";2021-07-17 18:09:00 UTC--2021-07-17 19:04:00 UTC;FALSE
108;25;"CZ";2021-07-18 16:14:00 UTC--2021-07-18 17:07:00 UTC;FALSE
108;29;"CZ";2021-07-19 10:26:00 UTC--2021-07-19 10:59:00 UTC;FALSE
108;28;"CZ";2021-07-25 16:41:00 UTC--2021-07-25 17:34:00 UTC;FALSE
108;2594;"CZ";2021-08-08 17:47:00 UTC--2021-08-08 19:16:00 UTC;FALSE
108;2597;"CZ";2021-08-08 20:15:00 UTC--2021-08-08 21:27:00 UTC;FALSE
108;2593;"CZ";2021-08-11 11:14:00 UTC--2021-08-11 12:19:00 UTC;FALSE
108;2598;"CZ";2021-08-11 15:13:00 UTC--2021-08-11 15:48:00 UTC;FALSE
108;2595;"CZ";2021-08-12 15:06:00 UTC--2021-08-12 16:26:00 UTC;FALSE
108;2596;"CZ";2021-08-22 20:08:00 UTC--2021-08-22 21:15:00 UTC;FALSE
109;2394;"CZ";2021-07-15 12:50:00 UTC--2021-07-15 13:54:00 UTC;FALSE
109;2390;"CZ";2021-07-18 10:57:00 UTC--2021-07-18 12:00:00 UTC;FALSE
109;2393;"CZ";2021-07-19 20:13:00 UTC--2021-07-19 21:13:00 UTC;FALSE
109;2389;"CZ";2021-07-20 14:53:00 UTC--2021-07-20 16:01:00 UTC;FALSE
109;2392;"CZ";2021-07-20 17:27:00 UTC--2021-07-20 18:32:00 UTC;FALSE
109;1252;"CZ";2021-08-15 12:26:00 UTC--2021-08-15 13:50:00 UTC;FALSE
109;1251;"CZ";2021-08-16 17:18:00 UTC--2021-08-16 18:44:00 UTC;FALSE
109;1249;"CZ";2021-08-18 18:37:00 UTC--2021-08-18 20:05:00 UTC;FALSE
109;1254;"CZ";2021-08-18 20:44:00 UTC--2021-08-18 21:49:00 UTC;FALSE
109;1250;"CZ";2021-08-19 16:12:00 UTC--2021-08-19 17:49:00 UTC;FALSE
109;1253;"CZ";2021-08-24 18:13:00 UTC--2021-08-24 19:52:00 UTC;FALSE
110;436;"CZ";2021-07-08 14:39:00 UTC--2021-07-08 15:26:00 UTC;FALSE
110;435;"CZ";2021-07-10 17:42:00 UTC--2021-07-10 18:30:00 UTC;FALSE
110;433;"CZ";2021-07-12 13:29:00 UTC--2021-07-12 14:15:00 UTC;FALSE
110;437;"CZ";2021-07-15 19:39:00 UTC--2021-07-15 20:44:00 UTC;FALSE
110;438;"CZ";2021-07-17 21:06:00 UTC--2021-07-17 22:11:00 UTC;FALSE
110;1951;"CZ";2021-07-22 15:15:00 UTC--2021-07-22 16:20:00 UTC;FALSE
110;1954;"CZ";2021-07-22 16:57:00 UTC--2021-07-22 17:44:00 UTC;FALSE
110;1955;"CZ";2021-07-22 18:25:00 UTC--2021-07-22 19:23:00 UTC;FALSE
110;1956;"CZ";2021-07-29 15:08:00 UTC--2021-07-29 16:04:00 UTC;FALSE
111;2144;"CZ";2021-07-15 15:39:00 UTC--2021-07-15 16:38:00 UTC;FALSE
111;2146;"CZ";2021-07-17 17:07:00 UTC--2021-07-17 18:12:00 UTC;FALSE
111;2147;"CZ";2021-07-17 19:30:00 UTC--2021-07-17 20:12:00 UTC;FALSE
111;2145;"CZ";2021-07-20 16:20:00 UTC--2021-07-20 17:05:00 UTC;FALSE
111;933;"CZ";2021-08-14 17:02:00 UTC--2021-08-14 17:41:00 UTC;FALSE
111;932;"CZ";2021-08-19 17:03:00 UTC--2021-08-19 18:10:00 UTC;FALSE
111;936;"CZ";2021-08-19 19:21:00 UTC--2021-08-19 20:03:00 UTC;FALSE
111;931;"CZ";2021-08-20 09:20:00 UTC--2021-08-20 10:17:00 UTC;FALSE
112;2282;"CZ";2021-07-13 11:53:00 UTC--2021-07-13 12:42:00 UTC;FALSE
112;2285;"CZ";2021-07-13 13:31:00 UTC--2021-07-13 14:35:00 UTC;FALSE
112;1637;"CZ";2021-07-13 15:39:00 UTC--2021-07-13 16:59:00 UTC;FALSE
112;2281;"CZ";2021-07-14 17:21:00 UTC--2021-07-14 18:01:00 UTC;FALSE
112;1633;"CZ";2021-07-14 18:52:00 UTC--2021-07-14 20:01:00 UTC;FALSE
112;1636;"CZ";2021-07-20 18:20:00 UTC--2021-07-20 19:46:00 UTC;FALSE
112;2283;"CZ";2021-07-21 19:22:00 UTC--2021-07-21 20:14:00 UTC;FALSE
113;2433;"CZ";2021-07-22 18:12:00 UTC--2021-07-22 19:22:00 UTC;FALSE
113;658;"CZ";2021-07-24 16:21:00 UTC--2021-07-24 17:08:00 UTC;FALSE
113;2431;"CZ";2021-07-24 18:18:00 UTC--2021-07-24 19:44:00 UTC;FALSE
113;2432;"CZ";2021-07-24 20:26:00 UTC--2021-07-24 21:17:00 UTC;FALSE
113;2435;"CZ";2021-07-26 18:18:00 UTC--2021-07-26 19:11:00 UTC;FALSE
113;2436;"CZ";2021-07-26 20:37:00 UTC--2021-07-26 21:30:00 UTC;FALSE
113;655;"CZ";2021-07-27 17:01:00 UTC--2021-07-27 17:57:00 UTC;FALSE
113;660;"CZ";2021-07-27 19:15:00 UTC--2021-07-27 20:01:00 UTC;FALSE
113;659;"CZ";2021-07-30 10:40:00 UTC--2021-07-30 11:18:00 UTC;FALSE
114;357;"CZ";2021-08-07 11:32:00 UTC--2021-08-07 12:19:00 UTC;FALSE
114;1434;"CZ";2021-08-07 14:35:00 UTC--2021-08-07 15:36:00 UTC;FALSE
114;355;"CZ";2021-08-08 12:09:00 UTC--2021-08-08 12:56:00 UTC;FALSE
114;356;"CZ";2021-08-08 14:36:00 UTC--2021-08-08 15:23:00 UTC;FALSE
114;358;"CZ";2021-08-09 12:02:00 UTC--2021-08-09 12:38:00 UTC;FALSE
114;1432;"CZ";2021-08-09 15:02:00 UTC--2021-08-09 15:52:00 UTC;FALSE
114;359;"CZ";2021-08-10 12:02:00 UTC--2021-08-10 13:22:00 UTC;FALSE
114;1430;"CZ";2021-08-11 09:31:00 UTC--2021-08-11 10:23:00 UTC;FALSE
114;360;"CZ";2021-08-12 18:53:00 UTC--2021-08-12 19:49:00 UTC;FALSE
114;1429;"CZ";2021-08-12 20:21:00 UTC--2021-08-12 21:20:00 UTC;FALSE
114;1433;"CZ";2021-08-13 09:23:00 UTC--2021-08-13 10:12:00 UTC;FALSE
115;1263;"CZ";2021-07-21 15:27:00 UTC--2021-07-21 16:19:00 UTC;FALSE
115;763;"CZ";2021-07-21 17:26:00 UTC--2021-07-21 18:34:00 UTC;FALSE
115;767;"CZ";2021-07-23 19:50:00 UTC--2021-07-23 20:28:00 UTC;FALSE
115;1262;"CZ";2021-07-24 16:20:00 UTC--2021-07-24 17:03:00 UTC;FALSE
115;1266;"CZ";2021-07-24 19:05:00 UTC--2021-07-24 20:03:00 UTC;FALSE
115;1265;"CZ";2021-07-26 19:51:00 UTC--2021-07-26 20:49:00 UTC;FALSE
115;766;"CZ";2021-07-28 19:56:00 UTC--2021-07-28 20:34:00 UTC;FALSE
115;1264;"CZ";2021-07-30 17:42:00 UTC--2021-07-30 18:37:00 UTC;FALSE
116;2280;"CZ";2021-07-08 16:19:00 UTC--2021-07-08 17:08:00 UTC;FALSE
116;2277;"CZ";2021-07-09 15:54:00 UTC--2021-07-09 16:53:00 UTC;FALSE
116;2275;"CZ";2021-07-10 13:03:00 UTC--2021-07-10 13:49:00 UTC;FALSE
116;2278;"CZ";2021-07-11 17:13:00 UTC--2021-07-11 18:03:00 UTC;FALSE
116;2276;"CZ";2021-07-12 11:29:00 UTC--2021-07-12 12:05:00 UTC;FALSE
116;3319;"CZ";2021-07-16 16:57:00 UTC--2021-07-16 17:39:00 UTC;FALSE
116;3320;"CZ";2021-07-16 18:30:00 UTC--2021-07-16 19:22:00 UTC;FALSE
116;3323;"CZ";2021-07-16 19:57:00 UTC--2021-07-16 20:49:00 UTC;FALSE
116;2279;"CZ";2021-07-17 16:56:00 UTC--2021-07-17 17:59:00 UTC;FALSE
116;3322;"CZ";2021-07-20 12:10:00 UTC--2021-07-20 13:05:00 UTC;FALSE
116;3324;"CZ";2021-07-20 13:50:00 UTC--2021-07-20 14:42:00 UTC;FALSE
117;956;"CZ";2021-08-23 14:33:00 UTC--2021-08-23 15:17:00 UTC;FALSE
117;2182;"CZ";2021-08-24 17:43:00 UTC--2021-08-24 18:20:00 UTC;FALSE
117;960;"CZ";2021-08-25 12:00:00 UTC--2021-08-25 12:57:00 UTC;FALSE
117;2183;"CZ";2021-08-25 14:21:00 UTC--2021-08-25 15:10:00 UTC;FALSE
117;959;"CZ";2021-08-26 11:11:00 UTC--2021-08-26 11:59:00 UTC;FALSE
117;2179;"CZ";2021-08-26 13:27:00 UTC--2021-08-26 14:19:00 UTC;FALSE
117;2181;"CZ";2021-08-26 15:07:00 UTC--2021-08-26 16:04:00 UTC;FALSE
117;955;"CZ";2021-08-27 14:57:00 UTC--2021-08-27 15:31:00 UTC;FALSE
117;957;"CZ";2021-08-27 17:55:00 UTC--2021-08-27 18:37:00 UTC;FALSE
117;2180;"CZ";2021-08-29 17:33:00 UTC--2021-08-29 18:28:00 UTC;FALSE
118;239;"CZ";2021-07-09 18:51:00 UTC--2021-07-09 19:59:00 UTC;FALSE
118;235;"CZ";2021-07-11 14:48:00 UTC--2021-07-11 15:27:00 UTC;FALSE
118;237;"CZ";2021-07-12 14:46:00 UTC--2021-07-12 15:44:00 UTC;FALSE
118;238;"CZ";2021-07-13 16:28:00 UTC--2021-07-13 17:13:00 UTC;FALSE
118;1645;"CZ";2021-07-21 17:38:00 UTC--2021-07-21 18:44:00 UTC;FALSE
118;1646;"CZ";2021-07-24 09:50:00 UTC--2021-07-24 10:29:00 UTC;FALSE
118;1650;"CZ";2021-07-26 21:12:00 UTC--2021-07-26 21:56:00 UTC;FALSE
118;1648;"CZ";2021-07-31 16:08:00 UTC--2021-07-31 17:02:00 UTC;FALSE
118;2523;"CZ";2021-08-11 20:57:00 UTC--2021-08-11 21:48:00 UTC;FALSE
118;2524;"CZ";2021-08-13 17:55:00 UTC--2021-08-13 18:39:00 UTC;FALSE
118;2521;"CZ";2021-08-14 21:03:00 UTC--2021-08-14 21:39:00 UTC;FALSE
118;2522;"CZ";2021-08-16 17:26:00 UTC--2021-08-16 18:03:00 UTC;FALSE
119;2599;"CZ";2021-08-23 16:15:00 UTC--2021-08-23 17:15:00 UTC;FALSE
119;2602;"CZ";2021-08-26 17:39:00 UTC--2021-08-26 18:33:00 UTC;FALSE
119;2604;"CZ";2021-08-30 13:22:00 UTC--2021-08-30 14:28:00 UTC;FALSE
119;2235;"CZ";2021-09-16 18:44:00 UTC--2021-09-16 19:39:00 UTC;FALSE
119;2238;"CZ";2021-09-16 20:42:00 UTC--2021-09-16 21:37:00 UTC;FALSE
119;2236;"CZ";2021-09-17 18:28:00 UTC--2021-09-17 19:24:00 UTC;FALSE
119;2234;"CZ";2021-09-24 18:25:00 UTC--2021-09-24 19:03:00 UTC;FALSE
119;2233;"CZ";2021-09-26 09:38:00 UTC--2021-09-26 10:29:00 UTC;FALSE
120;2750;"CZ";2021-07-07 15:49:00 UTC--2021-07-07 16:46:00 UTC;FALSE
120;2753;"CZ";2021-07-07 19:01:00 UTC--2021-07-07 19:48:00 UTC;FALSE
120;2752;"CZ";2021-07-09 20:26:00 UTC--2021-07-09 21:26:00 UTC;FALSE
120;2749;"CZ";2021-07-12 16:13:00 UTC--2021-07-12 17:05:00 UTC;FALSE
120;2751;"CZ";2021-07-13 19:42:00 UTC--2021-07-13 20:21:00 UTC;FALSE
120;772;"CZ";2021-07-22 11:52:00 UTC--2021-07-22 12:44:00 UTC;FALSE
120;774;"CZ";2021-07-22 13:50:00 UTC--2021-07-22 14:57:00 UTC;FALSE
120;769;"CZ";2021-07-25 11:42:00 UTC--2021-07-25 12:38:00 UTC;FALSE
120;770;"CZ";2021-07-27 15:30:00 UTC--2021-07-27 16:25:00 UTC;FALSE
120;557;"CZ";2021-08-07 16:00:00 UTC--2021-08-07 16:41:00 UTC;FALSE
120;554;"CZ";2021-08-10 14:15:00 UTC--2021-08-10 15:04:00 UTC;FALSE
121;2636;"CZ";2021-07-22 16:07:00 UTC--2021-07-22 17:50:00 UTC;TRUE
121;2637;"CZ";2021-07-22 17:48:00 UTC--2021-07-22 18:51:00 UTC;TRUE
121;2638;"CZ";2021-07-25 16:21:00 UTC--2021-07-25 17:12:00 UTC;FALSE
121;2639;"CZ";2021-07-27 14:34:00 UTC--2021-07-27 15:15:00 UTC;FALSE
121;2640;"CZ";2021-07-27 16:42:00 UTC--2021-07-27 17:13:00 UTC;FALSE
121;2662;"CZ";2021-08-17 11:40:00 UTC--2021-08-17 13:11:00 UTC;FALSE
121;2664;"CZ";2021-08-17 13:55:00 UTC--2021-08-17 14:42:00 UTC;FALSE
121;2659;"CZ";2021-08-18 17:25:00 UTC--2021-08-18 19:09:00 UTC;FALSE
121;2663;"CZ";2021-08-18 20:27:00 UTC--2021-08-18 21:49:00 UTC;FALSE
121;2660;"CZ";2021-08-22 11:07:00 UTC--2021-08-22 12:15:00 UTC;FALSE
122;3025;"CZ";2021-07-13 10:48:00 UTC--2021-07-13 11:47:00 UTC;FALSE
122;647;"CZ";2021-07-14 14:53:00 UTC--2021-07-14 15:49:00 UTC;FALSE
122;3026;"CZ";2021-07-16 16:15:00 UTC--2021-07-16 17:10:00 UTC;FALSE
122;3029;"CZ";2021-07-17 10:47:00 UTC--2021-07-17 11:34:00 UTC;FALSE
122;645;"CZ";2021-07-18 17:58:00 UTC--2021-07-18 18:34:00 UTC;FALSE
122;3027;"CZ";2021-07-18 19:48:00 UTC--2021-07-18 20:54:00 UTC;FALSE
122;3028;"CZ";2021-07-18 21:51:00 UTC--2021-07-18 22:37:00 UTC;FALSE
122;3030;"CZ";2021-07-21 12:11:00 UTC--2021-07-21 13:14:00 UTC;FALSE
122;646;"CZ";2021-07-22 16:03:00 UTC--2021-07-22 17:05:00 UTC;FALSE
122;648;"CZ";2021-07-24 17:54:00 UTC--2021-07-24 18:49:00 UTC;FALSE
122;295;"CZ";2021-08-04 16:34:00 UTC--2021-08-04 17:36:00 UTC;FALSE
122;1862;"CZ";2021-08-05 16:11:00 UTC--2021-08-05 16:54:00 UTC;FALSE
122;297;"CZ";2021-08-06 15:23:00 UTC--2021-08-06 16:31:00 UTC;FALSE
122;296;"CZ";2021-08-07 17:00:00 UTC--2021-08-07 17:57:00 UTC;FALSE
122;1866;"CZ";2021-08-08 18:49:00 UTC--2021-08-08 19:32:00 UTC;FALSE
122;1865;"CZ";2021-08-09 14:59:00 UTC--2021-08-09 15:41:00 UTC;FALSE
122;1863;"CZ";2021-08-10 10:33:00 UTC--2021-08-10 11:22:00 UTC;FALSE
122;1864;"CZ";2021-08-11 12:27:00 UTC--2021-08-11 13:16:00 UTC;FALSE
122;299;"CZ";2021-08-12 18:10:00 UTC--2021-08-12 18:58:00 UTC;FALSE
122;298;"CZ";2021-08-13 11:59:00 UTC--2021-08-13 12:41:00 UTC;FALSE
123;2697;"CZ";2021-09-06 17:55:00 UTC--2021-09-06 18:52:00 UTC;FALSE
123;3340;"CZ";2021-09-07 13:12:00 UTC--2021-09-07 13:59:00 UTC;FALSE
123;2699;"CZ";2021-09-09 15:03:00 UTC--2021-09-09 15:54:00 UTC;FALSE
123;3341;"CZ";2021-09-09 17:01:00 UTC--2021-09-09 17:44:00 UTC;FALSE
123;3339;"CZ";2021-09-11 17:36:00 UTC--2021-09-11 18:25:00 UTC;FALSE
123;3338;"CZ";2021-09-12 19:58:00 UTC--2021-09-12 20:46:00 UTC;FALSE
123;2698;"CZ";2021-09-14 07:47:00 UTC--2021-09-14 08:42:00 UTC;FALSE
123;3342;"CZ";2021-09-15 14:20:00 UTC--2021-09-15 15:00:00 UTC;FALSE
123;2700;"CZ";2021-09-18 18:50:00 UTC--2021-09-18 19:28:00 UTC;FALSE
124;2800;"CZ";2021-08-30 17:41:00 UTC--2021-08-30 19:11:00 UTC;FALSE
124;2801;"CZ";2021-08-30 19:44:00 UTC--2021-08-30 21:04:00 UTC;FALSE
124;2802;"CZ";2021-08-30 21:43:00 UTC--2021-08-30 22:33:00 UTC;FALSE
124;2797;"CZ";2021-08-31 12:19:00 UTC--2021-08-31 13:25:00 UTC;FALSE
124;2301;"CZ";2021-09-14 20:11:00 UTC--2021-09-14 21:13:00 UTC;FALSE
124;2302;"CZ";2021-09-18 10:51:00 UTC--2021-09-18 11:27:00 UTC;FALSE
124;2300;"CZ";2021-09-19 12:41:00 UTC--2021-09-19 13:24:00 UTC;FALSE
124;2304;"CZ";2021-09-19 14:20:00 UTC--2021-09-19 14:59:00 UTC;FALSE
124;2303;"CZ";2021-09-20 12:56:00 UTC--2021-09-20 13:35:00 UTC;FALSE
125;3226;"CZ";2021-07-21 21:03:00 UTC--2021-07-21 22:19:00 UTC;FALSE
125;3224;"CZ";2021-07-22 12:40:00 UTC--2021-07-22 13:40:00 UTC;FALSE
125;3225;"CZ";2021-07-22 15:16:00 UTC--2021-07-22 16:19:00 UTC;FALSE
125;3227;"CZ";2021-07-27 21:49:00 UTC--2021-07-27 22:41:00 UTC;FALSE
125;3228;"CZ";2021-07-28 18:16:00 UTC--2021-07-28 19:12:00 UTC;FALSE
125;2509;"CZ";2021-08-01 11:10:00 UTC--2021-08-01 12:27:00 UTC;FALSE
125;2510;"CZ";2021-08-01 13:57:00 UTC--2021-08-01 15:06:00 UTC;FALSE
125;2512;"CZ";2021-08-01 17:35:00 UTC--2021-08-01 18:10:00 UTC;FALSE
125;2511;"CZ";2021-08-03 17:05:00 UTC--2021-08-03 18:06:00 UTC;FALSE
125;2514;"CZ";2021-08-03 20:46:00 UTC--2021-08-03 21:20:00 UTC;FALSE
125;308;"CZ";2021-08-04 18:17:00 UTC--2021-08-04 19:10:00 UTC;FALSE
125;1505;"CZ";2021-08-06 13:36:00 UTC--2021-08-06 14:38:00 UTC;FALSE
125;307;"CZ";2021-08-06 15:45:00 UTC--2021-08-06 16:38:00 UTC;FALSE
125;310;"CZ";2021-08-06 17:48:00 UTC--2021-08-06 18:54:00 UTC;FALSE
125;312;"CZ";2021-08-06 21:21:00 UTC--2021-08-06 22:27:00 UTC;FALSE
125;311;"CZ";2021-08-07 09:19:00 UTC--2021-08-07 09:55:00 UTC;FALSE
125;1504;"CZ";2021-08-08 17:14:00 UTC--2021-08-08 17:59:00 UTC;FALSE
125;1501;"CZ";2021-08-09 19:25:00 UTC--2021-08-09 20:04:00 UTC;FALSE
125;309;"CZ";2021-08-10 16:48:00 UTC--2021-08-10 17:35:00 UTC;FALSE
125;1502;"CZ";2021-08-12 18:34:00 UTC--2021-08-12 19:17:00 UTC;FALSE
126;998;"CZ";2021-07-07 11:12:00 UTC--2021-07-07 12:17:00 UTC;FALSE
126;999;"CZ";2021-07-10 16:20:00 UTC--2021-07-10 17:23:00 UTC;FALSE
126;1001;"CZ";2021-07-10 19:04:00 UTC--2021-07-10 20:03:00 UTC;FALSE
126;1000;"CZ";2021-07-13 16:06:00 UTC--2021-07-13 16:46:00 UTC;FALSE
126;1002;"CZ";2021-07-13 17:46:00 UTC--2021-07-13 18:16:00 UTC;FALSE
126;1103;"CZ";2021-07-14 17:45:00 UTC--2021-07-14 18:22:00 UTC;FALSE
126;1101;"CZ";2021-07-18 16:04:00 UTC--2021-07-18 17:00:00 UTC;FALSE
126;1100;"CZ";2021-07-19 15:09:00 UTC--2021-07-19 15:48:00 UTC;FALSE
126;1104;"CZ";2021-07-19 17:02:00 UTC--2021-07-19 18:06:00 UTC;FALSE
126;93;"CZ";2021-08-07 12:10:00 UTC--2021-08-07 12:58:00 UTC;FALSE
126;91;"CZ";2021-08-10 15:27:00 UTC--2021-08-10 16:15:00 UTC;FALSE
126;96;"CZ";2021-08-10 17:31:00 UTC--2021-08-10 18:19:00 UTC;FALSE
126;94;"CZ";2021-08-11 13:56:00 UTC--2021-08-11 14:48:00 UTC;FALSE
127;175;"CZ";2021-07-13 16:44:00 UTC--2021-07-13 17:23:00 UTC;FALSE
127;180;"CZ";2021-07-16 13:53:00 UTC--2021-07-16 15:10:00 UTC;FALSE
127;177;"CZ";2021-07-18 11:17:00 UTC--2021-07-18 12:21:00 UTC;FALSE
127;178;"CZ";2021-07-19 15:43:00 UTC--2021-07-19 16:27:00 UTC;FALSE
127;2569;"CZ";2021-07-22 14:03:00 UTC--2021-07-22 14:47:00 UTC;FALSE
127;2570;"CZ";2021-07-23 13:04:00 UTC--2021-07-23 14:06:00 UTC;FALSE
127;2290;"CZ";2021-07-23 16:49:00 UTC--2021-07-23 17:57:00 UTC;FALSE
127;2288;"CZ";2021-07-24 16:27:00 UTC--2021-07-24 17:20:00 UTC;FALSE
127;2289;"CZ";2021-07-24 18:40:00 UTC--2021-07-24 19:47:00 UTC;FALSE
127;176;"CZ";2021-07-25 17:07:00 UTC--2021-07-25 18:13:00 UTC;FALSE
127;2287;"CZ";2021-07-25 19:39:00 UTC--2021-07-25 20:36:00 UTC;FALSE
127;2571;"CZ";2021-07-26 17:06:00 UTC--2021-07-26 17:50:00 UTC;FALSE
127;2291;"CZ";2021-07-27 18:58:00 UTC--2021-07-27 19:43:00 UTC;FALSE
127;2573;"CZ";2021-07-28 17:02:00 UTC--2021-07-28 17:37:00 UTC;FALSE
128;845;"CZ";2021-08-22 17:48:00 UTC--2021-08-22 18:38:00 UTC;FALSE
128;843;"CZ";2021-08-23 12:08:00 UTC--2021-08-23 12:50:00 UTC;FALSE
128;844;"CZ";2021-08-27 16:45:00 UTC--2021-08-27 17:54:00 UTC;FALSE
128;841;"CZ";2021-08-30 18:23:00 UTC--2021-08-30 19:13:00 UTC;FALSE
128;2398;"CZ";2021-09-15 18:48:00 UTC--2021-09-15 19:23:00 UTC;FALSE
128;2396;"CZ";2021-09-17 19:17:00 UTC--2021-09-17 19:59:00 UTC;FALSE
128;2400;"CZ";2021-09-19 19:31:00 UTC--2021-09-19 20:22:00 UTC;FALSE
128;2399;"CZ";2021-09-20 18:07:00 UTC--2021-09-20 18:39:00 UTC;FALSE
128;2395;"CZ";2021-09-21 12:24:00 UTC--2021-09-21 13:06:00 UTC;FALSE
129;3161;"CZ";2021-07-09 15:51:00 UTC--2021-07-09 17:03:00 UTC;FALSE
129;3158;"CZ";2021-07-10 11:59:00 UTC--2021-07-10 12:46:00 UTC;FALSE
129;3159;"CZ";2021-07-10 14:21:00 UTC--2021-07-10 15:01:00 UTC;FALSE
129;3160;"CZ";2021-07-13 11:56:00 UTC--2021-07-13 12:32:00 UTC;FALSE
129;3162;"CZ";2021-07-13 13:29:00 UTC--2021-07-13 14:28:00 UTC;FALSE
130;1385;"CZ";2021-07-15 10:41:00 UTC--2021-07-15 11:36:00 UTC;FALSE
130;1383;"CZ";2021-07-16 19:57:00 UTC--2021-07-16 20:35:00 UTC;FALSE
